order_id,order_date,customer_id,region,category,product,quantity,unit_price,sales,cost,discount
2155,2025-08-09,CUST-037,West,Office,Binders,6,253.38,1520.28,1191.0,0.2
2347,2025-08-09,CUST-008,North,Technology,Phone,12,481.92,5783.04,3561.48,0.0
1574,2025-08-09,CUST-036,North,Office,Stapler,7,657.34,4601.38,2657.69,0.05
3613,2025-08-09,CUST-013,South,Technology,Phone,5,204.3,1021.5,700.5,0.0
3839,2025-08-09,CUST-007,North,Furniture,Bookcase,3,474.05,1422.15,1094.64,0.15
3895,2025-08-09,CUST-006,South,Technology,Phone,5,308.55,1542.75,1137.65,0.0
1483,2025-08-09,CUST-047,East,Office,Pens,3,158.61,475.83,262.02,0.15
3104,2025-08-10,CUST-022,South,Office,Paper,3,700.19,2100.57,1836.51,0.0
1941,2025-08-10,CUST-016,South,Furniture,Table,10,193.48,1934.8,1692.2,0.0
3688,2025-08-10,CUST-038,North,Technology,Router,5,443.24,2216.2,1315.9,0.1
1175,2025-08-10,CUST-055,South,Technology,Phone,14,453.89,6354.46,3750.46,0.0
1970,2025-08-10,CUST-033,East,Furniture,Bookcase,8,718.86,5750.88,5114.64,0.2
3193,2025-08-10,CUST-010,North,Office,Pens,9,513.5,4621.5,3746.52,0.2
1858,2025-08-10,CUST-045,North,Technology,Monitor,11,542.29,5965.19,4824.49,0.15
2921,2025-08-10,CUST-050,North,Office,Stapler,14,138.38,1937.32,1167.46,0.0
3469,2025-08-11,CUST-005,South,Furniture,Chair,13,116.08,1509.04,1107.73,0.2
1822,2025-08-11,CUST-047,East,Office,Pens,7,494.9,3464.3,2289.14,0.1
1677,2025-08-11,CUST-033,East,Furniture,Bookcase,2,646.29,1292.58,1143.74,0.1
2344,2025-08-12,CUST-009,West,Office,Stapler,2,640.52,1281.04,853.78,0.0
2067,2025-08-12,CUST-051,West,Office,Binders,1,332.52,332.52,256.01,0.0
1320,2025-08-12,CUST-014,South,Technology,Monitor,9,794.92,7154.28,4521.15,0.15
1110,2025-08-12,CUST-039,West,Furniture,Chair,2,198.56,397.12,312.14,0.2
3555,2025-08-12,CUST-019,West,Technology,Monitor,11,762.28,8385.08,6617.82,0.15
2536,2025-08-13,CUST-028,East,Technology,Laptop,12,644.91,7738.92,5622.24,0.15
2123,2025-08-13,CUST-060,North,Office,Stapler,4,577.15,2308.6,1696.6,0.05
1051,2025-08-13,CUST-028,East,Furniture,Bookcase,7,492.84,3449.88,2514.96,0.05
1761,2025-08-13,CUST-047,East,Furniture,Table,3,400.86,1202.58,1039.83,0.15
3787,2025-08-14,CUST-054,East,Technology,Phone,7,628.01,4396.07,2612.33,0.2
2534,2025-08-14,CUST-036,North,Furniture,Desk,10,522.66,5226.6,4390.3,0.2
2255,2025-08-14,CUST-027,South,Technology,Router,8,685.3,5482.4,3073.12,0.0
2965,2025-08-14,CUST-021,North,Technology,Router,8,688.99,5511.92,3393.76,0.2
3600,2025-08-14,CUST-058,South,Technology,Phone,11,303.68,3340.48,2964.5,0.2
2614,2025-08-15,CUST-039,West,Furniture,Desk,10,359.94,3599.4,3083.2,0.2
1079,2025-08-15,CUST-011,North,Office,Paper,13,659.05,8567.65,7605.13,0.0
1030,2025-08-15,CUST-039,West,Technology,Monitor,7,113.51,794.57,684.6,0.0
3826,2025-08-15,CUST-019,West,Office,Binders,5,622.83,3114.15,1726.1,0.15
1275,2025-08-15,CUST-041,East,Technology,Router,5,774.32,3871.6,3190.25,0.2
3954,2025-08-15,CUST-022,South,Furniture,Desk,1,763.97,763.97,599.9,0.2
3377,2025-08-15,CUST-053,West,Office,Pens,6,126.24,757.44,674.7,0.05
1027,2025-08-16,CUST-043,South,Office,Stapler,3,168.12,504.36,315.84,0.0
1914,2025-08-16,CUST-052,East,Office,Stapler,11,698.76,7686.36,5670.94,0.15
2878,2025-08-16,CUST-029,North,Furniture,Chair,2,133.87,267.74,171.86,0.2
3180,2025-08-16,CUST-057,East,Furniture,Desk,1,107.82,107.82,86.65,0.05
1626,2025-08-17,CUST-042,East,Office,Paper,5,543.91,2719.55,1734.35,0.0
2865,2025-08-17,CUST-054,East,Furniture,Table,11,154.37,1698.07,1473.12,0.05
1952,2025-08-17,CUST-050,North,Technology,Monitor,6,206.13,1236.78,729.36,0.05
2016,2025-08-18,CUST-008,North,Technology,Router,12,409.31,4911.72,4016.28,0.2
3420,2025-08-18,CUST-013,South,Furniture,Bookcase,7,622.6,4358.2,3106.11,0.0
2154,2025-08-18,CUST-020,East,Office,Paper,8,284.4,2275.2,1439.36,0.15
1731,2025-08-18,CUST-051,West,Furniture,Chair,7,635.53,4448.71,2460.71,0.0
3604,2025-08-19,CUST-040,North,Office,Paper,3,716.75,2150.25,1636.89,0.2
3982,2025-08-19,CUST-022,South,Furniture,Bookcase,9,571.44,5142.96,3533.49,0.0
1461,2025-08-19,CUST-009,West,Technology,Router,6,555.3,3331.8,2925.84,0.0
2156,2025-08-19,CUST-044,North,Technology,Router,9,595.26,5357.34,3143.88,0.1
1508,2025-08-19,CUST-051,West,Office,Stapler,2,343.27,686.54,413.2,0.1
2444,2025-08-20,CUST-015,North,Office,Pens,3,219.67,659.01,366.06,0.15
3095,2025-08-21,CUST-031,West,Technology,Laptop,10,556.73,5567.3,4655.8,0.05
1149,2025-08-21,CUST-001,North,Furniture,Chair,8,307.5,2460.0,1997.92,0.0
1454,2025-08-21,CUST-021,North,Furniture,Bookcase,4,78.26,313.04,194.4,0.2
2934,2025-08-21,CUST-002,North,Technology,Monitor,6,353.18,2119.08,1357.5,0.0
1602,2025-08-21,CUST-008,North,Furniture,Chair,7,237.71,1663.97,1069.04,0.0
1069,2025-08-21,CUST-027,South,Furniture,Table,7,68.57,479.99,403.9,0.05
1983,2025-08-22,CUST-054,East,Furniture,Bookcase,9,402.66,3623.94,3036.78,0.0
2327,2025-08-22,CUST-006,South,Furniture,Chair,7,117.25,820.75,469.84,0.0
1355,2025-08-22,CUST-032,North,Technology,Phone,9,754.09,6786.81,4758.57,0.15
1804,2025-08-22,CUST-030,North,Office,Stapler,2,583.66,1167.32,688.26,0.2
3955,2025-08-23,CUST-041,East,Furniture,Desk,4,117.26,469.04,265.48,0.0
2319,2025-08-23,CUST-017,West,Office,Pens,9,774.79,6973.11,5442.3,0.05
2826,2025-08-23,CUST-047,East,Furniture,Table,9,75.89,683.01,492.39,0.15
3615,2025-08-23,CUST-014,South,Office,Paper,1,627.58,627.58,486.39,0.0
2787,2025-08-23,CUST-024,East,Technology,Laptop,4,364.82,1459.28,1071.24,0.0
1705,2025-08-24,CUST-039,West,Office,Stapler,5,712.4,3562.0,2932.75,0.0
3784,2025-08-24,CUST-018,South,Technology,Monitor,3,490.46,1471.38,1055.19,0.1
2311,2025-08-25,CUST-026,South,Furniture,Table,12,311.05,3732.6,2692.44,0.15
3766,2025-08-25,CUST-054,East,Furniture,Desk,1,308.65,308.65,257.86,0.0
1016,2025-08-25,CUST-008,North,Technology,Monitor,2,283.71,567.42,428.92,0.0
1378,2025-08-25,CUST-036,North,Office,Binders,8,311.81,2494.48,1776.24,0.15
3311,2025-08-25,CUST-020,East,Technology,Router,15,798.28,11974.2,10474.35,0.05
2665,2025-08-25,CUST-023,West,Technology,Phone,7,736.09,5152.63,3263.47,0.0
1189,2025-08-26,CUST-054,East,Office,Pens,2,360.64,721.28,423.42,0.05
1635,2025-08-26,CUST-035,East,Office,Stapler,11,624.65,6871.15,4658.94,0.0
2055,2025-08-26,CUST-010,North,Technology,Monitor,4,776.54,3106.16,2186.16,0.0
2175,2025-08-26,CUST-054,East,Office,Stapler,2,649.4,1298.8,990.2,0.05
1549,2025-08-26,CUST-002,North,Technology,Monitor,12,788.21,9458.52,5901.36,0.0
3762,2025-08-26,CUST-058,South,Office,Pens,15,269.07,4036.05,2564.4,0.0
2427,2025-08-26,CUST-044,North,Office,Binders,6,301.24,1807.44,1506.54,0.15
3660,2025-08-26,CUST-021,North,Technology,Laptop,5,496.24,2481.2,1800.45,0.2
1501,2025-08-26,CUST-010,North,Office,Paper,2,541.15,1082.3,901.4,0.05
2348,2025-08-27,CUST-024,East,Technology,Phone,7,470.0,3290.0,1811.46,0.0
3285,2025-08-27,CUST-013,South,Technology,Monitor,7,624.56,4371.92,3552.71,0.05
3038,2025-08-27,CUST-057,East,Technology,Phone,15,247.32,3709.8,2493.6,0.0
3571,2025-08-28,CUST-012,North,Furniture,Table,10,432.79,4327.9,3891.5,0.15
2712,2025-08-28,CUST-016,South,Office,Pens,2,282.71,565.42,474.18,0.0
3338,2025-08-28,CUST-031,West,Furniture,Table,15,709.81,10647.15,7987.05,0.0
3775,2025-08-28,CUST-031,West,Office,Stapler,13,499.2,6489.6,4396.21,0.0
2697,2025-08-28,CUST-019,West,Office,Paper,3,307.28,921.84,600.87,0.0
3770,2025-08-28,CUST-019,West,Technology,Router,9,272.67,2454.03,1692.27,0.2
1712,2025-08-28,CUST-060,North,Furniture,Table,3,776.24,2328.72,1849.38,0.0
2437,2025-08-29,CUST-026,South,Office,Pens,4,163.57,654.28,396.48,0.0
1254,2025-08-29,CUST-009,West,Office,Pens,10,436.11,4361.1,3165.7,0.0
2917,2025-08-30,CUST-007,North,Technology,Monitor,3,273.88,821.64,589.86,0.15
1182,2025-08-30,CUST-018,South,Technology,Laptop,6,355.33,2131.98,1383.96,0.15
1426,2025-08-31,CUST-042,East,Technology,Monitor,8,320.99,2567.92,1629.04,0.15
3538,2025-08-31,CUST-005,South,Office,Binders,6,462.94,2777.64,2469.66,0.2
1366,2025-08-31,CUST-052,East,Furniture,Table,6,355.88,2135.28,1789.86,0.15
2307,2025-09-01,CUST-002,North,Furniture,Table,14,84.92,1188.88,1031.1,0.0
1050,2025-09-02,CUST-057,East,Furniture,Desk,10,770.78,7707.8,4955.4,0.0
3849,2025-09-02,CUST-012,North,Technology,Phone,8,786.98,6295.84,5423.68,0.15
1653,2025-09-02,CUST-040,North,Office,Pens,3,584.87,1754.61,1175.46,0.05
3465,2025-09-03,CUST-038,North,Technology,Phone,13,343.72,4468.36,3317.34,0.2
1979,2025-09-04,CUST-052,East,Office,Stapler,12,719.21,8630.52,5168.4,0.1
3541,2025-09-04,CUST-039,West,Office,Binders,11,676.58,7442.38,5221.59,0.15
2187,2025-09-04,CUST-019,West,Office,Binders,1,66.94,66.94,58.41,0.0
2290,2025-09-05,CUST-040,North,Furniture,Chair,2,710.66,1421.32,986.24,0.2
2861,2025-09-05,CUST-012,North,Technology,Router,9,338.64,3047.76,2477.7,0.05
2215,2025-09-05,CUST-055,South,Furniture,Table,2,501.5,1003.0,695.96,0.2
1738,2025-09-05,CUST-012,North,Office,Pens,6,591.27,3547.62,2293.08,0.2
1986,2025-09-05,CUST-032,North,Office,Binders,1,113.1,113.1,73.18,0.0
2988,2025-09-05,CUST-049,South,Furniture,Desk,9,100.38,903.42,812.34,0.1
3232,2025-09-05,CUST-031,West,Office,Stapler,11,700.06,7700.66,5947.81,0.0
2192,2025-09-05,CUST-029,North,Furniture,Desk,11,786.76,8654.36,5794.69,0.05
3678,2025-09-06,CUST-006,South,Technology,Router,11,657.37,7231.07,4661.47,0.0
1173,2025-09-06,CUST-027,South,Furniture,Table,14,734.36,10281.04,5839.68,0.0
1530,2025-09-06,CUST-013,South,Technology,Monitor,15,64.28,964.2,819.6,0.2
3814,2025-09-06,CUST-007,North,Technology,Router,11,565.87,6224.57,5015.23,0.15
1586,2025-09-06,CUST-050,North,Technology,Monitor,12,655.89,7870.68,4614.12,0.15
1081,2025-09-06,CUST-054,East,Office,Binders,2,563.81,1127.62,739.22,0.15
2211,2025-09-06,CUST-054,East,Technology,Phone,9,639.41,5754.69,5065.56,0.2
1588,2025-09-08,CUST-018,South,Furniture,Bookcase,5,373.22,1866.1,1113.45,0.05
3068,2025-09-08,CUST-022,South,Office,Stapler,1,699.64,699.64,401.79,0.0
1192,2025-09-08,CUST-023,West,Office,Binders,4,100.19,400.76,256.32,0.0
2956,2025-09-09,CUST-031,West,Furniture,Table,14,720.55,10087.7,7103.18,0.2
3099,2025-09-09,CUST-041,East,Furniture,Bookcase,12,638.37,7660.44,6322.2,0.0
2329,2025-09-09,CUST-043,South,Office,Paper,2,184.63,369.26,305.42,0.05
2265,2025-09-10,CUST-009,West,Technology,Phone,7,657.96,4605.72,3604.79,0.0
3331,2025-09-10,CUST-006,South,Furniture,Bookcase,3,52.78,158.34,94.86,0.1
1882,2025-09-10,CUST-017,West,Technology,Phone,5,689.13,3445.65,1912.25,0.0
2942,2025-09-11,CUST-006,South,Technology,Laptop,3,610.15,1830.45,1083.87,0.05
2769,2025-09-11,CUST-019,West,Office,Binders,13,498.92,6485.96,5189.21,0.1
2441,2025-09-11,CUST-042,East,Technology,Monitor,9,110.62,995.58,773.55,0.15
3115,2025-09-11,CUST-025,East,Furniture,Desk,8,657.69,5261.52,4198.08,0.05
2460,2025-09-11,CUST-040,North,Furniture,Chair,6,740.19,4441.14,3872.46,0.0
1787,2025-09-11,CUST-034,East,Office,Binders,7,207.48,1452.36,876.47,0.0
1794,2025-09-11,CUST-044,North,Technology,Phone,2,556.75,1113.5,798.16,0.1
2081,2025-09-12,CUST-036,North,Technology,Laptop,6,746.23,4477.38,3200.52,0.0
1141,2025-09-12,CUST-026,South,Furniture,Chair,10,694.75,6947.5,5713.7,0.0
2376,2025-09-12,CUST-009,West,Office,Stapler,12,264.09,3169.08,2753.16,0.0
3542,2025-09-12,CUST-046,South,Office,Pens,9,775.87,6982.83,5425.2,0.0
1700,2025-09-12,CUST-036,North,Furniture,Bookcase,1,341.17,341.17,229.57,0.15
2129,2025-09-12,CUST-014,South,Furniture,Chair,11,396.65,4363.15,2664.42,0.0
2859,2025-09-13,CUST-049,South,Furniture,Table,4,312.72,1250.88,923.36,0.05
2875,2025-09-13,CUST-005,South,Furniture,Bookcase,15,578.46,8676.9,5139.75,0.2
2644,2025-09-13,CUST-017,West,Technology,Laptop,14,604.95,8469.3,5966.94,0.0
3528,2025-09-13,CUST-037,West,Office,Pens,12,667.2,8006.4,6601.56,0.15
2788,2025-09-13,CUST-020,East,Furniture,Chair,15,307.72,4615.8,2948.7,0.0
3471,2025-09-13,CUST-038,North,Technology,Router,4,153.07,612.28,491.68,0.0
2790,2025-09-14,CUST-017,West,Furniture,Chair,10,662.19,6621.9,5642.6,0.05
2388,2025-09-14,CUST-007,North,Office,Pens,12,466.28,5595.36,3629.76,0.0
3931,2025-09-14,CUST-010,North,Technology,Monitor,15,575.42,8631.3,4798.2,0.0
1555,2025-09-15,CUST-033,East,Office,Paper,5,108.93,544.65,319.8,0.0
1009,2025-09-15,CUST-033,East,Technology,Laptop,14,507.73,7108.22,6003.48,0.1
2895,2025-09-15,CUST-045,North,Office,Binders,4,557.92,2231.68,1583.64,0.0
1118,2025-09-15,CUST-009,West,Furniture,Table,15,564.64,8469.6,5018.25,0.15
3741,2025-09-15,CUST-053,West,Technology,Phone,6,577.51,3465.06,2141.52,0.05
2688,2025-09-16,CUST-031,West,Office,Binders,7,65.7,459.9,404.04,0.0
3562,2025-09-16,CUST-032,North,Office,Pens,7,760.67,5324.69,3969.77,0.0
3795,2025-09-17,CUST-042,East,Office,Paper,2,110.61,221.22,150.46,0.0
2146,2025-09-17,CUST-047,East,Office,Pens,15,288.44,4326.6,3631.95,0.1
2071,2025-09-18,CUST-026,South,Furniture,Desk,1,759.53,759.53,663.14,0.15
2852,2025-09-18,CUST-021,North,Technology,Monitor,4,34.1,136.4,90.52,0.0
3554,2025-09-18,CUST-012,North,Office,Stapler,8,483.0,3864.0,2390.4,0.0
2122,2025-09-18,CUST-048,North,Office,Pens,1,400.25,400.25,288.23,0.1
3462,2025-09-18,CUST-057,East,Furniture,Chair,12,79.94,959.28,555.72,0.2
2643,2025-09-18,CUST-007,North,Technology,Router,13,779.19,10129.47,8841.3,0.0
1808,2025-09-18,CUST-041,East,Furniture,Chair,9,571.68,5145.12,4138.74,0.1
2659,2025-09-19,CUST-032,North,Technology,Laptop,6,785.22,4711.32,4157.58,0.1
1742,2025-09-19,CUST-035,East,Furniture,Desk,9,552.91,4976.19,4070.52,0.0
2269,2025-09-19,CUST-042,East,Furniture,Bookcase,12,677.26,8127.12,6723.72,0.05
1877,2025-09-19,CUST-016,South,Furniture,Chair,11,514.28,5657.08,4691.61,0.0
2004,2025-09-19,CUST-006,South,Technology,Phone,10,291.31,2913.1,1765.9,0.1
3112,2025-09-19,CUST-005,South,Technology,Router,11,701.25,7713.75,6364.93,0.0
3689,2025-09-20,CUST-051,West,Technology,Phone,9,332.1,2988.9,2372.67,0.0
1608,2025-09-20,CUST-034,East,Furniture,Chair,2,541.77,1083.54,764.96,0.15
3706,2025-09-20,CUST-022,South,Office,Pens,6,646.79,3880.74,2201.34,0.0
3395,2025-09-20,CUST-058,South,Furniture,Bookcase,13,210.55,2737.15,2422.94,0.1
1542,2025-09-21,CUST-049,South,Technology,Monitor,8,632.46,5059.68,4163.68,0.0
1655,2025-09-21,CUST-056,East,Office,Stapler,14,136.66,1913.24,1116.78,0.05
1197,2025-09-21,CUST-004,South,Furniture,Bookcase,2,522.84,1045.68,932.82,0.0
1236,2025-09-21,CUST-011,North,Office,Stapler,6,368.76,2212.56,1779.78,0.0
2035,2025-09-21,CUST-014,South,Furniture,Table,9,652.94,5876.46,4604.67,0.0
3073,2025-09-22,CUST-005,South,Technology,Router,15,465.76,6986.4,4786.5,0.15
1262,2025-09-22,CUST-018,South,Furniture,Desk,3,95.51,286.53,186.69,0.05
1154,2025-09-22,CUST-035,East,Furniture,Desk,15,343.61,5154.15,3013.35,0.05
1862,2025-09-22,CUST-052,East,Technology,Monitor,11,136.39,1500.29,1104.07,0.05
2847,2025-09-22,CUST-054,East,Furniture,Chair,13,169.48,2203.24,1412.97,0.0
1828,2025-09-22,CUST-050,North,Technology,Laptop,11,279.96,3079.56,2120.69,0.1
3583,2025-09-23,CUST-048,North,Technology,Laptop,5,256.54,1282.7,1087.6,0.1
1797,2025-09-23,CUST-015,North,Office,Binders,13,179.56,2334.28,1428.57,0.05
2027,2025-09-23,CUST-036,North,Technology,Laptop,7,225.44,1578.08,1194.41,0.05
3297,2025-09-23,CUST-047,East,Office,Pens,3,130.92,392.76,341.79,0.0
2538,2025-09-24,CUST-006,South,Technology,Router,1,510.54,510.54,386.81,0.0
1778,2025-09-24,CUST-034,East,Technology,Phone,3,66.89,200.67,124.47,0.15
1389,2025-09-24,CUST-039,West,Furniture,Table,10,109.1,1091.0,734.5,0.05
3111,2025-09-24,CUST-056,East,Technology,Laptop,12,30.49,365.88,304.56,0.2
1607,2025-09-25,CUST-057,East,Technology,Phone,6,301.42,1808.52,1132.98,0.2
2430,2025-09-25,CUST-053,West,Technology,Monitor,12,367.7,4412.4,2579.16,0.1
2147,2025-09-25,CUST-059,East,Technology,Router,8,522.23,4177.84,3595.68,0.1
3446,2025-09-25,CUST-026,South,Furniture,Desk,3,544.94,1634.82,980.13,0.05
1950,2025-09-25,CUST-033,East,Office,Pens,15,60.22,903.3,617.85,0.05
1100,2025-09-25,CUST-020,East,Technology,Monitor,2,455.3,910.6,633.46,0.1
1915,2025-09-25,CUST-015,North,Technology,Laptop,12,130.44,1565.28,1219.08,0.05
2216,2025-09-26,CUST-051,West,Office,Paper,8,319.46,2555.68,2116.88,0.1
1578,2025-09-26,CUST-022,South,Furniture,Chair,14,193.88,2714.32,1924.58,0.1
1627,2025-09-26,CUST-032,North,Furniture,Bookcase,3,543.61,1630.83,1030.83,0.0
1058,2025-09-26,CUST-051,West,Office,Binders,11,86.14,947.54,692.12,0.15
2500,2025-09-26,CUST-037,West,Furniture,Chair,6,690.02,4140.12,2858.04,0.2
3203,2025-09-26,CUST-026,South,Technology,Phone,6,322.44,1934.64,1205.22,0.05
1276,2025-09-26,CUST-037,West,Technology,Laptop,10,394.75,3947.5,2895.4,0.15
1135,2025-09-26,CUST-037,West,Office,Binders,3,156.55,469.65,358.5,0.05
2581,2025-09-27,CUST-059,East,Technology,Monitor,15,303.64,4554.6,4059.45,0.2
2186,2025-09-27,CUST-028,East,Office,Stapler,1,20.78,20.78,14.81,0.2
3272,2025-09-27,CUST-015,North,Furniture,Bookcase,3,426.0,1278.0,806.58,0.0
2020,2025-09-28,CUST-044,North,Technology,Monitor,7,491.58,3441.06,2286.34,0.0
2128,2025-09-28,CUST-054,East,Office,Pens,13,388.41,5049.33,4493.06,0.0
2952,2025-09-28,CUST-032,North,Technology,Phone,7,507.74,3554.18,3085.53,0.0
1843,2025-09-29,CUST-050,North,Furniture,Chair,5,136.47,682.35,440.65,0.0
1072,2025-09-29,CUST-022,South,Office,Stapler,12,148.73,1784.76,1273.56,0.0
1053,2025-09-30,CUST-044,North,Office,Binders,6,356.41,2138.46,1886.34,0.0
1526,2025-09-30,CUST-055,South,Furniture,Table,5,190.2,951.0,623.6,0.1
2494,2025-09-30,CUST-047,East,Office,Pens,8,632.57,5060.56,3383.76,0.0
3742,2025-10-01,CUST-051,West,Technology,Phone,12,445.35,5344.2,4491.36,0.0
1194,2025-10-01,CUST-049,South,Office,Stapler,11,740.84,8149.24,6092.13,0.15
3441,2025-10-01,CUST-039,West,Office,Stapler,10,296.96,2969.6,2671.3,0.2
1496,2025-10-02,CUST-010,North,Technology,Phone,1,353.53,353.53,230.89,0.15
3487,2025-10-02,CUST-017,West,Office,Binders,7,609.85,4268.95,3403.05,0.1
3192,2025-10-02,CUST-056,East,Office,Binders,15,53.35,800.25,582.0,0.2
3626,2025-10-02,CUST-012,North,Technology,Laptop,5,37.71,188.55,140.55,0.05
1733,2025-10-02,CUST-011,North,Furniture,Chair,11,502.54,5527.94,4841.32,0.2
1718,2025-10-02,CUST-011,North,Office,Stapler,14,315.12,4411.68,2832.48,0.05
1833,2025-10-03,CUST-052,East,Furniture,Chair,3,238.76,716.28,401.76,0.05
3055,2025-10-03,CUST-039,West,Technology,Phone,15,739.3,11089.5,8740.05,0.15
2117,2025-10-03,CUST-055,South,Technology,Monitor,8,525.93,4207.44,3270.88,0.05
1005,2025-10-04,CUST-015,North,Technology,Router,2,609.51,1219.02,1037.86,0.0
2041,2025-10-04,CUST-040,North,Office,Stapler,11,615.48,6770.28,4151.62,0.0
1925,2025-10-04,CUST-016,South,Technology,Laptop,10,160.4,1604.0,1162.8,0.0
3014,2025-10-04,CUST-027,South,Office,Binders,7,165.13,1155.91,845.53,0.05
3510,2025-10-04,CUST-056,East,Office,Binders,14,474.32,6640.48,4682.58,0.05
3398,2025-10-05,CUST-047,East,Furniture,Table,5,562.9,2814.5,1815.85,0.0
2095,2025-10-05,CUST-010,North,Technology,Laptop,8,667.95,5343.6,4172.48,0.05
2997,2025-10-05,CUST-051,West,Furniture,Table,10,693.46,6934.6,3904.5,0.05
3087,2025-10-05,CUST-049,South,Furniture,Bookcase,10,747.76,7477.6,5715.2,0.15
3563,2025-10-05,CUST-021,North,Furniture,Bookcase,14,224.13,3137.82,1734.18,0.0
1847,2025-10-06,CUST-004,South,Technology,Router,7,159.61,1117.27,847.63,0.1
1728,2025-10-06,CUST-014,South,Furniture,Table,11,769.75,8467.25,7431.49,0.0
1060,2025-10-06,CUST-003,East,Technology,Router,10,682.8,6828.0,3929.4,0.05
3928,2025-10-07,CUST-058,South,Office,Binders,12,89.92,1079.04,917.88,0.15
1801,2025-10-07,CUST-034,East,Office,Stapler,12,50.62,607.44,416.4,0.2
1696,2025-10-07,CUST-031,West,Technology,Monitor,7,409.69,2867.83,2576.56,0.2
3977,2025-10-07,CUST-031,West,Furniture,Bookcase,15,684.27,10264.05,6894.45,0.0
2806,2025-10-08,CUST-023,West,Office,Pens,6,622.45,3734.7,2737.8,0.2
1633,2025-10-08,CUST-017,West,Office,Paper,12,78.81,945.72,526.32,0.1
3460,2025-10-08,CUST-047,East,Technology,Laptop,10,780.96,7809.6,4954.3,0.0
3332,2025-10-08,CUST-032,North,Furniture,Desk,12,160.8,1929.6,1087.2,0.0
1702,2025-10-08,CUST-050,North,Office,Stapler,15,81.16,1217.4,931.05,0.05
3207,2025-10-08,CUST-049,South,Technology,Router,5,444.11,2220.55,1285.8,0.15
2748,2025-10-08,CUST-033,East,Furniture,Table,1,142.42,142.42,93.36,0.0
3144,2025-10-10,CUST-046,South,Technology,Phone,14,626.65,8773.1,6279.84,0.0
2381,2025-10-10,CUST-044,North,Furniture,Desk,9,178.94,1610.46,1240.65,0.0
3031,2025-10-10,CUST-006,South,Technology,Phone,7,176.47,1235.29,831.25,0.15
2394,2025-10-11,CUST-020,East,Office,Paper,5,337.08,1685.4,1111.45,0.0
2301,2025-10-11,CUST-041,East,Technology,Laptop,14,403.48,5648.72,4992.26,0.0
2928,2025-10-11,CUST-003,East,Office,Pens,13,440.27,5723.51,3714.1,0.0
2851,2025-10-12,CUST-014,South,Technology,Router,11,121.22,1333.42,858.0,0.1
2304,2025-10-12,CUST-016,South,Furniture,Desk,10,214.2,2142.0,1392.0,0.05
3218,2025-10-12,CUST-032,North,Furniture,Table,1,572.56,572.56,494.8,0.0
3892,2025-10-12,CUST-051,West,Furniture,Table,10,575.44,5754.4,4616.1,0.0
2862,2025-10-13,CUST-018,South,Furniture,Bookcase,11,102.4,1126.4,968.33,0.15
2629,2025-10-13,CUST-017,West,Office,Stapler,14,533.36,7467.04,4428.9,0.0
1861,2025-10-13,CUST-021,North,Furniture,Chair,2,189.74,379.48,227.16,0.1
2184,2025-10-13,CUST-007,North,Technology,Monitor,5,463.23,2316.15,1635.4,0.2
2574,2025-10-14,CUST-009,West,Furniture,Desk,13,475.62,6183.06,5240.43,0.05
3952,2025-10-14,CUST-037,West,Office,Stapler,11,444.86,4893.46,3294.94,0.2
1451,2025-10-14,CUST-058,South,Furniture,Table,12,86.22,1034.64,603.72,0.0
3075,2025-10-14,CUST-031,West,Technology,Router,9,705.97,6353.73,3992.31,0.0
2983,2025-10-14,CUST-010,North,Technology,Router,3,544.35,1633.05,1332.9,0.0
2645,2025-10-14,CUST-041,East,Technology,Monitor,6,103.98,623.88,441.3,0.0
2844,2025-10-15,CUST-037,West,Furniture,Chair,2,274.74,549.48,309.58,0.1
3361,2025-10-15,CUST-031,West,Furniture,Bookcase,2,507.46,1014.92,569.74,0.2
2486,2025-10-15,CUST-014,South,Office,Paper,13,729.56,9484.28,5839.6,0.0
1938,2025-10-15,CUST-011,North,Furniture,Desk,15,250.23,3753.45,2270.4,0.2
3456,2025-10-16,CUST-040,North,Office,Paper,11,556.84,6125.24,3449.38,0.15
3526,2025-10-16,CUST-043,South,Office,Binders,15,165.59,2483.85,1378.35,0.0
3188,2025-10-16,CUST-024,East,Office,Pens,12,449.8,5397.6,3243.96,0.15
2602,2025-10-16,CUST-037,West,Office,Stapler,6,180.92,1085.52,630.96,0.05
2391,2025-10-16,CUST-046,South,Technology,Monitor,3,315.46,946.38,764.1,0.0
3288,2025-10-17,CUST-057,East,Technology,Router,3,344.32,1032.96,586.68,0.0
1550,2025-10-17,CUST-033,East,Technology,Laptop,6,574.67,3448.02,2852.34,0.05
3342,2025-10-17,CUST-035,East,Office,Stapler,1,411.37,411.37,363.41,0.2
2204,2025-10-18,CUST-002,North,Office,Pens,11,456.89,5025.79,3562.68,0.05
2872,2025-10-18,CUST-044,North,Office,Stapler,4,641.47,2565.88,2284.88,0.1
1312,2025-10-18,CUST-060,North,Furniture,Chair,5,338.92,1694.6,1388.1,0.2
2568,2025-10-18,CUST-032,North,Office,Paper,7,252.79,1769.53,1582.63,0.05
2649,2025-10-19,CUST-050,North,Furniture,Chair,6,164.54,987.24,795.24,0.15
2296,2025-10-19,CUST-004,South,Technology,Phone,8,251.36,2010.88,1212.72,0.0
1157,2025-10-19,CUST-018,South,Technology,Laptop,14,662.87,9280.18,5401.9,0.0
